2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Apr-10_11-14-19,11-14-19.5,-0.003,9.998,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.855,0,0,0,0,-11.173,12.234,25.918,0,0,0,0,10.833,12.305,20.941,0,0,0,0,-11.035,12.445,20.941,0,0,0,0,12.621,25.535,1,1,0,0,0,1,0,178.204,-39.842,-0.002,99.121,0,0,1077,0.1,7.207,1,??? ,
2014-Apr-10_11-14-19,11-14-19.6,-0.003,10.733,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.664,0,0,0,0,-11.173,12.27,25.535,0,0,0,0,10.833,12.305,21.324,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.586,25.344,1,1,0,0,0,1,0,196.924,-39.937,0.013,104.262,0,0,1078,0.1,7.346,1,S`?K,
2014-Apr-10_11-14-19,11-14-19.7,-0.003,10.733,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.664,0,0,0,0,-11.173,12.27,25.535,0,0,0,0,10.833,12.305,21.324,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.586,25.344,1,1,0,0,0,1,0,196.924,-39.937,0.013,104.262,0,0,1078,0.1,7.346,1,???,
2014-Apr-10_11-14-19,11-14-19.8,-0.003,12.201,-0.001,0.001,0,0,0,0,0,0,11.267,12.375,22.855,0,0,0,0,-11.173,12.234,25.535,0,0,0,0,10.833,12.34,21.707,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.586,25.535,1,1,0,0,0,1,0,191.575,-39.993,-0.002,98.207,0,0,1079,0.1,7.484,1,p?,
2014-Apr-10_11-14-19,11-14-19.9,-0.003,12.936,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,23.047,0,0,0,0,-11.173,12.199,25.535,0,0,0,0,10.833,12.34,20.75,0,0,0,0,-11.035,12.375,21.516,0,0,0,0,12.586,25.535,1,1,0,0,0,1,0,220.993,-40.019,-0.007,96.036,0,0,1080,0.1,7.624,1,t`r,
2014-Apr-10_11-14-20,11-14-20.0,-0.003,12.569,-0.001,0.001,0,0,0,0,0,0,11.267,12.375,23.238,0,0,0,0,-11.173,12.234,25.535,0,0,0,0,10.833,12.34,21.133,0,0,0,0,-11.035,12.375,21.133,0,0,0,0,12.586,25.535,1,1,0,0,0,1,0,231.69,-40.084,0.003,96.379,0,0,1081,0.1,7.765,1,?d?,
2014-Apr-10_11-14-20,11-14-20.1,-0.003,11.467,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.855,0,0,0,0,-11.173,12.234,25.918,0,0,0,0,10.833,12.34,21.324,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,237.038,-40.138,0.003,93.295,0,0,1082,0.1,7.9,1,???,
2014-Apr-10_11-14-20,11-14-20.2,-0.003,11.467,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.855,0,0,0,0,-11.173,12.234,25.918,0,0,0,0,10.833,12.34,21.324,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,237.038,-40.138,0.003,93.295,0,0,1082,0.1,7.9,1,???<,
2014-Apr-10_11-14-20,11-14-20.3,-0.003,13.67,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.855,0,0,0,0,-11.173,12.234,25.344,0,0,0,0,10.833,12.305,21.516,0,0,0,0,-11.035,12.375,21.324,0,0,0,0,12.551,25.344,1,1,0,0,0,1,0,263.781,-40.187,0.003,94.323,0,0,1083,0.1,8.04,1,??f,
2014-Apr-10_11-14-20,11-14-20.4,-0.003,12.936,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,22.855,0,0,0,0,-11.173,12.199,25.918,0,0,0,0,10.833,12.34,21.133,0,0,0,0,-11.035,12.375,21.133,0,0,0,0,12.586,25.152,1,1,0,0,0,1,0,263.781,-40.229,0.003,93.523,0,0,1084,0.1,8.18,1, ??L,
2014-Apr-10_11-14-20,11-14-20.6,-0.003,12.936,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,22.855,0,0,0,0,-11.173,12.27,25.535,0,0,0,0,10.833,12.34,21.324,0,0,0,0,-11.035,12.41,21.324,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,274.478,-40.338,0.003,95.694,0,0,1085,0.1,8.319,1,Z]?,
2014-Apr-10_11-14-20,11-14-20.7,-0.003,14.037,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.664,0,0,0,0,-11.173,12.27,25.727,0,0,0,0,10.833,12.375,21.324,0,0,0,0,-11.035,12.445,21.133,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,282.501,-40.448,0.003,95.351,0,0,1086,0.1,8.463,1,~??c,
2014-Apr-10_11-14-20,11-14-20.8,-0.003,14.037,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.664,0,0,0,0,-11.173,12.27,25.727,0,0,0,0,10.833,12.375,21.324,0,0,0,0,-11.035,12.445,21.133,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,282.501,-40.448,0.003,95.351,0,0,1086,0.1,8.463,1,??h?,
2014-Apr-10_11-14-20,11-14-20.9,-0.003,12.936,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.664,0,0,0,0,-11.173,12.27,26.109,0,0,0,0,10.833,12.305,21.133,0,0,0,0,-11.035,12.445,21.324,0,0,0,0,12.551,25.727,1,1,0,0,0,1,0,592.718,-40.534,0.003,99.578,0,0,1087,0.1,8.599,1,?#??,
2014-Apr-10_11-14-21,11-14-21.0,-0.003,12.936,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,23.047,0,0,0,0,-11.173,12.305,25.727,0,0,0,0,10.833,12.27,21.133,0,0,0,0,-11.035,12.48,21.324,0,0,0,0,12.516,25.344,1,1,0,0,0,1,0,301.221,-40.593,0.003,99.121,0,0,1088,0.1,8.737,1,B???,
2014-Apr-10_11-14-21,11-14-21.1,-0.003,10.366,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,23.43,0,0,0,0,-11.173,12.27,26.109,0,0,0,0,10.833,12.27,20.941,0,0,0,0,-11.035,12.48,21.324,0,0,0,0,12.48,25.727,1,1,0,0,0,1,0,309.244,-40.681,0.008,99.578,0,0,1089,0.1,8.878,1,???,
2014-Apr-10_11-14-21,11-14-21.2,-0.003,11.1,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.855,0,0,0,0,-11.173,12.305,26.109,0,0,0,0,10.833,12.27,20.941,0,0,0,0,-11.035,12.48,21.324,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,325.29,-40.78,-0.002,98.893,0,0,1090,0.1,9.017,1,?~c,
2014-Apr-10_11-14-21,11-14-21.4,-0.003,11.1,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.855,0,0,0,0,-11.173,12.305,25.727,0,0,0,0,10.833,12.27,20.941,0,0,0,0,-11.035,12.445,21.516,0,0,0,0,12.586,25.344,1,1,0,0,0,1,0,335.987,-40.864,-0.002,102.663,0,0,1091,0.1,9.156,1,?1?M,
2014-Apr-10_11-14-21,11-14-21.5,-0.003,11.467,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,23.813,0,0,0,0,-11.173,12.27,25.344,0,0,0,0,10.833,12.34,21.133,0,0,0,0,-11.035,12.41,20.75,0,0,0,0,12.586,25.344,1,1,0,0,0,1,0,341.335,-40.96,0.013,106.661,0,0,1092,0.1,9.295,1,????,
2014-Apr-10_11-14-21,11-14-21.6,-0.003,11.1,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,22.855,0,0,0,0,-11.173,12.27,25.535,0,0,0,0,10.833,12.34,20.559,0,0,0,0,-11.035,12.445,21.133,0,0,0,0,12.621,25.152,1,1,0,0,0,1,0,344.01,-41.101,-0.002,103.462,0,0,1093,0.1,9.434,1,????,
2014-Apr-10_11-14-21,11-14-21.7,-0.003,11.1,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,22.855,0,0,0,0,-11.173,12.27,25.535,0,0,0,0,10.833,12.34,20.559,0,0,0,0,-11.035,12.445,21.133,0,0,0,0,12.621,25.152,1,1,0,0,0,1,0,344.01,-41.101,-0.002,103.462,0,0,1093,0.1,9.434,1,???,
2014-Apr-10_11-14-21,11-14-21.9,-0.003,11.467,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,22.855,0,0,0,0,-11.173,12.305,25.727,0,0,0,0,10.833,12.34,20.75,0,0,0,0,-11.035,12.41,20.941,0,0,0,0,12.586,25.152,1,1,0,0,0,1,0,592.718,-41.195,-0.002,103.234,0,0,1094,0.1,9.574,1,,
???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-14-22,11-14-22.0,-0.003,11.834,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,23.621,0,0,0,0,-11.173,12.27,25.727,0,0,0,0,10.833,12.34,21.324,0,0,0,0,-11.035,12.375,20.941,0,0,0,0,12.621,25.152,1,1,0,0,0,1,0,595.393,-41.26,-0.002,100.035,0,0,1095,0.1,9.712,1,???,
2014-Apr-10_11-14-22,11-14-22.1,-0.003,13.67,-0.001,0.001,0,0,0,0,0,0,11.267,12.305,22.281,0,0,0,0,-11.173,12.234,25.344,0,0,0,0,10.833,12.34,21.324,0,0,0,0,-11.035,12.41,21.516,0,0,0,0,12.586,25.344,1,1,0,0,0,1,0,598.067,-41.325,-0.002,100.949,0,0,1096,0.1,9.851,1,,
???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-14-22,11-14-22.2,-0.003,12.569,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.473,0,0,0,0,-11.173,12.234,25.727,0,0,0,0,10.833,12.305,20.941,0,0,0,0,-11.035,12.445,21.324,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,595.393,-41.371,0.003,97.293,0,0,1097,0.1,9.989,1,?e?,
2014-Apr-10_11-14-22,11-14-22.3,-0.003,12.569,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.473,0,0,0,0,-11.173,12.234,25.727,0,0,0,0,10.833,12.305,20.941,0,0,0,0,-11.035,12.445,21.324,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,595.393,-41.371,0.003,97.293,0,0,1097,0.1,9.989,1,??3?,
2014-Apr-10_11-14-22,11-14-22.4,-0.003,14.037,-0.001,0.001,0,0,0,0,0,0,11.267,12.27,22.281,0,0,0,0,-11.173,12.305,25.535,0,0,0,0,10.833,12.27,21.324,0,0,0,0,-11.035,12.445,20.941,0,0,0,0,12.551,25.535,1,1,0,0,0,1,0,598.067,-41.422,-0.002,99.692,0,0,1098,0.1,10.128,1,#?A,
2014-Apr-10_11-14-23,11-14-23.5,-0.003,2.288,-0.001,0.001,0,0,0,0,0,0,11.267,12.621,23.238,0,0,0,0,-11.173,12.586,25.918,0,0,0,0,10.833,11.848,21.324,0,0,0,0,-11.035,12.023,21.133,0,0,0,0,12.094,25.344,1,1,0,0,0,1,0,598.067,-42.053,0.008,100.378,0,0,1106,0.1,10.029,1,lo??,
2014-Apr-10_11-14-23,11-14-23.6,-0.003,12.569,-0.001,0.001,0,0,0,0,0,0,11.267,12.34,23.047,0,0,0,0,-11.173,12.305,25.727,0,0,0,0,10.833,12.41,20.941,0,0,0,0,-11.035,12.41,21.707,0,0,0,0,12.621,24.77,1,1,0,0,0,1,0,362.73,-42.172,0.008,103.462,0,0,1107,0.1,10.168,1,da:?,
