,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_10-51-15,10-51-15.8,12.071,9.631,0,0,0,0,0,0,0,0,0,11.988,23.813,0,0,0,0,0,11.953,27.641,0,0,0,0,-0.003,12.023,22.855,0,0,0,0,0,12.129,23.621,0,0,0,0,12.27,26.301,1,1,0,0,0,1,0,76.581,-6.369,-0.002,35.373,0,0,424,0.1,18.566,1,
2014-Apr-10_10-51-16,10-51-16.0,12.088,10.733,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.988,27.641,0,0,0,0,-0.003,12.023,22.473,0,0,0,0,0,12.164,23.813,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,1758.707,-6.369,0.003,35.03,0,0,425,0.1,18.705,1,
2014-Apr-10_10-51-16,10-51-16.1,12.053,9.631,0,0,0,0,0,0,0,0,0,12.023,24.387,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,12.023,22.281,0,0,0,0,0,12.129,22.855,0,0,0,0,12.27,25.727,1,1,0,0,0,1,0,71.233,-6.363,0.003,36.972,0,0,426,0.1,18.844,1,
2014-Apr-10_10-51-16,10-51-16.2,12.045,10.366,0,0,0,0,0,0,0,0,0,11.988,24.77,0,0,0,0,0,11.918,27.066,0,0,0,0,-0.003,12.023,22.664,0,0,0,0,0,12.094,23.047,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,68.558,-6.393,-0.002,37.429,0,0,427,0.1,18.979,1,
2014-Apr-10_10-51-16,10-51-16.3,12.045,9.631,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,12.023,23.047,0,0,0,0,0,12.094,22.473,0,0,0,0,12.27,26.109,1,1,0,0,0,1,0,68.558,-6.401,0.003,42.799,0,0,428,0.1,19.119,1,
2014-Apr-10_10-51-16,10-51-16.4,12.045,9.631,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,12.023,23.047,0,0,0,0,0,12.094,22.473,0,0,0,0,12.27,26.109,1,1,0,0,0,1,0,68.558,-6.401,0.003,42.799,0,0,428,0.1,19.119,1,
2014-Apr-10_10-51-16,10-51-16.5,12.071,10.366,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.988,27.641,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,0,12.129,23.238,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,71.233,-6.409,0.013,39.143,0,0,429,0.1,19.258,1,
2014-Apr-10_10-51-16,10-51-16.6,12.062,11.1,0,0,0,0,0,0,0,0,0,11.988,23.813,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.094,23.43,0,0,0,0,12.27,26.492,1,1,0,0,0,1,0,71.233,-6.453,0.008,37.315,0,0,430,0.1,19.398,1,
2014-Apr-10_10-51-16,10-51-16.8,12.062,10.366,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.164,22.664,0,0,0,0,12.27,25.535,1,1,0,0,0,1,0,65.884,-6.446,0.008,41.542,0,0,432,0.1,19.677,1,
2014-Apr-10_10-51-16,10-51-16.9,12.062,10.366,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.164,22.664,0,0,0,0,12.27,25.535,1,1,0,0,0,1,0,65.884,-6.446,0.008,41.542,0,0,432,0.1,19.677,1,
2014-Apr-10_10-51-17,10-51-17.0,12.079,9.264,0,0,0,0,0,0,0,0,0,11.988,24.195,0,0,0,0,0,11.988,27.258,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.164,22.664,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,68.558,-6.437,-0.002,38.914,0,0,433,0.1,19.818,1,
2014-Apr-10_10-51-17,10-51-17.2,12.036,10.366,0,0,0,0,0,0,0,0,0,12.023,24.195,0,0,0,0,0,11.953,27.832,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.094,23.047,0,0,0,0,12.27,26.875,1,1,0,0,0,1,0,63.21,-6.506,-0.002,40.628,0,0,434,0.1,19.958,1,
2014-Apr-10_10-51-17,10-51-17.3,12.045,9.631,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,12.023,22.855,0,0,0,0,0,12.129,23.43,0,0,0,0,12.305,25.727,1,1,0,0,0,1,0,65.884,-6.519,0.003,39.486,0,0,435,0.1,20.097,1,
2014-Apr-10_10-51-17,10-51-17.4,12.045,9.631,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,12.023,22.855,0,0,0,0,0,12.129,23.43,0,0,0,0,12.305,25.727,1,1,0,0,0,1,0,65.884,-6.519,0.003,39.486,0,0,435,0.1,20.097,1,
2014-Apr-10_10-51-17,10-51-17.5,12.062,8.53,0,0,0,0,0,0,0,0,0,11.988,24.195,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.988,22.281,0,0,0,0,0,12.129,22.855,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,68.558,-6.577,0.008,45.198,0,0,436,0.1,20.236,1,
2014-Apr-10_10-51-17,10-51-17.6,12.071,7.796,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.988,27.066,0,0,0,0,-0.003,11.988,22.09,0,0,0,0,0,12.129,23.047,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,68.558,-6.587,-0.002,39.371,0,0,437,0.1,20.375,1,
2014-Apr-10_10-51-17,10-51-17.7,12.071,11.467,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,12.129,23.047,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,63.21,-6.626,0.003,40.857,0,0,438,0.1,20.514,1,
2014-Apr-10_10-51-17,10-51-17.8,12.053,11.467,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.988,23.238,0,0,0,0,0,12.094,23.621,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,68.558,-6.656,0.003,38.343,0,0,439,0.1,20.653,1,
2014-Apr-10_10-51-17,10-51-17.9,12.053,11.467,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.988,23.238,0,0,0,0,0,12.094,23.621,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,68.558,-6.656,0.003,38.343,0,0,439,0.1,20.653,1,
2014-Apr-10_10-51-18,10-51-18.0,12.019,11.467,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.094,23.43,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,63.21,-6.677,0.003,41.542,0,0,440,0.1,20.792,1,
2014-Apr-10_10-51-18,10-51-18.1,12.019,11.834,0,0,0,0,0,0,0,0,0,11.988,24.578,0,0,0,0,0,11.918,27.832,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.094,23.238,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,68.558,-6.721,0.008,41.771,0,0,441,0.1,20.931,1,
2014-Apr-10_10-51-18,10-51-18.2,12.027,10.366,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.953,27.066,0,0,0,0,-0.003,12.023,22.855,0,0,0,0,0,12.059,23.047,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,65.884,-6.81,-0.002,49.311,0,0,442,0.1,21.071,1,
2014-Apr-10_10-51-18,10-51-18.4,12.053,9.264,0,0,0,0,0,0,0,0,0,11.988,24.578,0,0,0,0,0,11.988,27.449,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.059,23.047,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,68.558,-6.855,-0.002,47.026,0,0,443,0.1,21.209,1,
2014-Apr-10_10-51-18,10-51-18.5,12.053,9.264,0,0,0,0,0,0,0,0,0,11.988,24.578,0,0,0,0,0,11.988,27.449,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.059,23.047,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,68.558,-6.855,-0.002,47.026,0,0,443,0.1,21.209,1,
2014-Apr-10_10-51-18,10-51-18.6,12.062,9.264,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,0,12.129,23.047,0,0,0,0,12.199,25.727,1,1,0,0,0,1,0,68.558,-6.867,0.003,41.656,0,0,444,0.1,21.348,1,
2014-Apr-10_10-51-18,10-51-18.7,12.071,9.998,0,0,0,0,0,0,0,0,0,11.953,24.004,0,0,0,0,0,11.953,26.684,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.129,23.43,0,0,0,0,12.27,25.727,1,1,0,0,0,1,0,71.233,-6.922,0.003,42.57,0,0,445,0.1,21.487,1,
2014-Apr-10_10-51-18,10-51-18.8,12.071,10.366,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.988,27.449,0,0,0,0,-0.003,11.953,22.664,0,0,0,0,0,12.129,23.238,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,68.558,-6.911,-0.002,42.799,0,0,446,0.1,21.627,1,
2014-Apr-10_10-51-18,10-51-18.9,12.071,10.366,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.988,27.449,0,0,0,0,-0.003,11.953,22.664,0,0,0,0,0,12.129,23.238,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,68.558,-6.911,-0.002,42.799,0,0,446,0.1,21.627,1,
2014-Apr-10_10-51-19,10-51-19.0,12.045,12.201,0,0,0,0,0,0,0,0,0,11.988,24.578,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,12.023,22.281,0,0,0,0,0,12.094,23.43,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,68.558,-6.914,0.013,43.256,0,0,447,0.1,21.767,1,
2014-Apr-10_10-51-19,10-51-19.1,12.027,10.366,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.988,22.281,0,0,0,0,0,12.094,23.047,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,65.884,-6.956,-0.002,47.711,0,0,448,0.1,21.911,1,
2014-Apr-10_10-51-19,10-51-19.2,12.036,9.998,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.953,27.641,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.129,22.664,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,68.558,-7.01,0.003,48.397,0,0,449,0.1,22.05,1,
2014-Apr-10_10-51-19,10-51-19.3,12.045,8.897,0,0,0,0,0,0,0,0,0,11.953,24.77,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.094,22.664,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,65.884,-7.014,0.003,43.484,0,0,450,0.1,22.189,1,
2014-Apr-10_10-51-19,10-51-19.5,12.045,8.897,0,0,0,0,0,0,0,0,0,11.953,24.77,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.094,22.664,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,65.884,-7.014,0.003,43.484,0,0,450,0.1,22.189,1,
2014-Apr-10_10-51-19,10-51-19.6,12.053,9.264,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.918,28.023,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.094,24.195,0,0,0,0,12.199,26.684,1,1,0,0,0,1,0,68.558,-7.028,0.008,46.683,0,0,451,0.1,22.329,1,
2014-Apr-10_10-51-19,10-51-19.7,12.045,10.733,0,0,0,0,0,0,0,0,0,11.918,23.813,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,12.129,23.43,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,68.558,-7.04,0.008,43.256,0,0,452,0.1,22.469,1,
2014-Apr-10_10-51-19,10-51-19.8,12.036,12.569,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.129,22.664,0,0,0,0,12.164,25.727,1,1,0,0,0,1,0,71.233,-7.113,-0.007,44.398,0,0,453,0.1,22.609,1,
2014-Apr-10_10-51-19,10-51-19.9,12.036,12.569,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.129,22.664,0,0,0,0,12.164,25.727,1,1,0,0,0,1,0,71.233,-7.113,-0.007,44.398,0,0,453,0.1,22.609,1,
2014-Apr-10_10-51-20,10-51-20.0,12.019,11.467,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.129,23.238,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,65.884,-7.127,-0.002,44.512,0,0,454,0.1,22.747,1,
2014-Apr-10_10-51-20,10-51-20.1,12.027,10.733,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.988,27.641,0,0,0,0,-0.003,11.953,22.281,0,0,0,0,0,12.129,23.238,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,68.558,-7.115,-0.002,47.369,0,0,455,0.1,22.887,1,
2014-Apr-10_10-51-20,10-51-20.2,12.019,11.467,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.918,27.832,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.059,23.047,0,0,0,0,12.199,25.344,1,1,0,0,0,1,0,63.21,-7.132,0.003,46.569,0,0,456,0.1,23.026,1,
2014-Apr-10_10-51-20,10-51-20.3,12.019,12.201,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,12.023,22.473,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,25.535,1,1,0,0,0,1,0,65.884,-7.15,-0.002,46.226,0,0,457,0.1,23.165,1,
2014-Apr-10_10-51-20,10-51-20.4,12.019,12.201,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,12.023,22.473,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,25.535,1,1,0,0,0,1,0,65.884,-7.15,-0.002,46.226,0,0,457,0.1,23.165,1,
2014-Apr-10_10-51-20,10-51-20.6,12.019,9.631,0,0,0,0,0,0,0,0,0,11.953,24.004,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,12.023,22.664,0,0,0,0,0,12.059,23.621,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,65.884,-7.25,0.003,46.226,0,0,458,0.1,23.304,1,
2014-Apr-10_10-51-20,10-51-20.7,12.001,10.733,0,0,0,0,0,0,0,0,0,11.988,24.578,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,68.558,-7.257,0.003,46.455,0,0,459,0.1,23.439,1,
2014-Apr-10_10-51-20,10-51-20.8,12.01,11.467,0,0,0,0,0,0,0,0,0,11.953,24.578,0,0,0,0,0,11.883,26.875,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.059,23.43,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,65.884,-7.261,-0.002,46.569,0,0,460,0.1,23.578,1,
2014-Apr-10_10-51-20,10-51-20.9,12.01,11.467,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.094,23.238,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,65.884,-7.342,-0.002,47.026,0,0,461,0.1,23.718,1,
2014-Apr-10_10-51-21,10-51-21.0,12.01,11.467,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.094,23.238,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,65.884,-7.342,-0.002,47.026,0,0,461,0.1,23.718,1,
2014-Apr-10_10-51-21,10-51-21.1,12.001,11.1,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.066,0,0,0,0,-0.003,11.988,22.855,0,0,0,0,0,12.094,22.855,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,68.558,-7.314,-0.007,47.369,0,0,462,0.1,23.869,1,
2014-Apr-10_10-51-21,10-51-21.2,12.036,12.936,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.953,23.238,0,0,0,0,0,12.129,23.43,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,65.884,-7.378,-0.002,45.084,0,0,463,0.1,24.009,1,
2014-Apr-10_10-51-21,10-51-21.3,12.036,12.201,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.129,23.047,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,65.884,-7.394,-0.002,47.14,0,0,464,0.1,24.149,1,
2014-Apr-10_10-51-21,10-51-21.4,12.036,12.201,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.129,23.047,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,65.884,-7.394,-0.002,47.14,0,0,464,0.1,24.149,1,
2014-Apr-10_10-51-21,10-51-21.5,12.019,12.201,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.918,26.684,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.094,22.855,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,73.907,-7.431,0.003,48.168,0,0,465,0.1,24.289,1,
2014-Apr-10_10-51-21,10-51-21.6,12.019,11.467,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.094,23.047,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,71.233,-7.437,-0.002,48.168,0,0,466,0.1,24.428,1,
2014-Apr-10_10-51-21,10-51-21.7,12.019,10.733,0,0,0,0,0,0,0,0,0,11.953,23.813,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,0,12.094,23.238,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,71.233,-7.508,0.008,50.11,0,0,467,0.1,24.568,1,
2014-Apr-10_10-51-21,10-51-21.9,12.019,10.733,0,0,0,0,0,0,0,0,0,11.953,23.813,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,0,12.094,23.238,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,71.233,-7.508,0.008,50.11,0,0,467,0.1,24.568,1,
2014-Apr-10_10-51-22,10-51-22.2,12.01,11.834,0,0,0,0,0,0,0,0,0,11.953,24.004,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,12.094,22.855,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,71.233,-7.649,0.008,50.91,0,0,470,0.1,24.985,1,
2014-Apr-10_10-51-22,10-51-22.3,12.01,11.467,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.094,23.621,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,71.233,-7.652,-0.002,50.225,0,0,471,0.1,25.125,1,
2014-Apr-10_10-51-22,10-51-22.4,12.01,11.467,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.094,23.621,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,71.233,-7.652,-0.002,50.225,0,0,471,0.1,25.125,1,
2014-Apr-10_10-51-22,10-51-22.5,11.993,12.201,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.953,27.449,0,0,0,0,-0.003,11.988,23.047,0,0,0,0,0,12.059,23.047,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,65.884,-7.669,-0.002,51.824,0,0,472,0.1,25.265,1,
2014-Apr-10_10-51-22,10-51-22.6,11.993,12.936,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.988,22.473,0,0,0,0,0,12.059,23.43,0,0,0,0,12.199,25.727,1,1,0,0,0,1,0,68.558,-7.696,-0.002,50.682,0,0,473,0.1,25.407,1,
2014-Apr-10_10-51-22,10-51-22.7,11.993,11.1,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.953,23.047,0,0,0,0,0,12.059,23.047,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,68.558,-7.682,0.008,51.139,0,0,474,0.1,25.546,1,
2014-Apr-10_10-51-22,10-51-22.8,11.993,12.569,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.988,22.09,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,65.884,-7.732,-0.002,52.053,0,0,475,0.1,25.685,1,
2014-Apr-10_10-51-23,10-51-23.0,11.993,12.569,0,0,0,0,0,0,0,0,0,11.988,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.988,22.09,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,65.884,-7.732,-0.002,52.053,0,0,475,0.1,25.685,1,
2014-Apr-10_10-51-23,10-51-23.1,12.001,10.733,0,0,0,0,0,0,0,0,0,11.953,24.77,0,0,0,0,0,11.918,27.066,0,0,0,0,-0.003,11.988,22.281,0,0,0,0,0,12.059,23.621,0,0,0,0,12.199,25.727,1,1,0,0,0,1,0,68.558,-7.767,0.003,52.053,0,0,476,0.1,25.825,1,
2014-Apr-10_10-51-23,10-51-23.2,12.001,11.1,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.059,23.047,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,68.558,-7.761,-0.007,53.309,0,0,477,0.1,25.964,1,
2014-Apr-10_10-51-23,10-51-23.3,12.001,11.834,0,0,0,0,0,0,0,0,0,11.953,24.004,0,0,0,0,0,11.918,27.832,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.094,23.047,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,68.558,-7.76,0.003,53.652,0,0,478,0.1,26.103,1,
2014-Apr-10_10-51-23,10-51-23.4,12.001,10.733,0,0,0,0,0,0,0,0,0,11.953,23.813,0,0,0,0,0,11.953,27.066,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.129,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,68.558,-7.815,-0.002,53.88,0,0,479,0.1,26.239,1,
2014-Apr-10_10-51-23,10-51-23.5,12.001,10.733,0,0,0,0,0,0,0,0,0,11.953,23.813,0,0,0,0,0,11.953,27.066,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.129,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,68.558,-7.815,-0.002,53.88,0,0,479,0.1,26.239,1,
2014-Apr-10_10-51-23,10-51-23.6,12.045,10.733,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.953,27.258,0,0,0,0,-0.003,11.953,22.664,0,0,0,0,0,12.094,23.238,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,71.233,-7.862,-0.002,54.109,0,0,480,0.1,26.378,1,
2014-Apr-10_10-51-23,10-51-23.7,12.027,10.733,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.129,23.238,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,71.233,-7.913,-0.002,52.738,0,0,481,0.1,26.517,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-51-23,10-51-23.8,12.027,9.631,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,68.558,-7.958,-0.002,56.965,0,0,482,0.1,26.656,1,
2014-Apr-10_10-51-23,10-51-23.9,12.027,9.631,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.094,23.43,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,68.558,-7.958,-0.002,56.965,0,0,482,0.1,26.656,1,
2014-Apr-10_10-51-24,10-51-24.1,12.01,9.998,0,0,0,0,0,0,0,0,0,11.953,24.195,0,0,0,0,0,11.918,27.066,0,0,0,0,-0.003,11.953,22.281,0,0,0,0,0,12.059,23.43,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,68.558,-7.963,0.003,60.164,0,0,483,0.1,26.795,1,
2014-Apr-10_10-51-24,10-51-24.2,12.001,11.1,0,0,0,0,0,0,0,0,0,11.953,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,12.059,23.43,0,0,0,0,12.234,26.109,1,1,0,0,0,1,0,71.233,-8.001,0.003,56.737,0,0,484,0.1,26.934,1,
2014-Apr-10_10-51-24,10-51-24.3,11.993,11.834,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.023,22.855,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,65.884,-8.083,0.003,54.223,0,0,485,0.1,27.073,1,
