2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled
2014-Apr-10_10-33-06,10-33-06.1,11.976,18.81,-0.001,0.001,-0.001,0,0,0,0,0,29.514,11.883,23.238,0,0,0,0,0,11.883,27.066,0,0,0,0,40.012,11.848,22.09,0,0,0,0,-18.678,11.742,23.047,0,1,11.773,14.254,11.777,24.77,1,0,0,0,0,1,0,1060.719,591.696,0.003,102.091,1,1,1723,0.1,45.764,1
2014-Apr-10_10-33-06,10-33-06.2,11.786,26.887,0,0.001,-0.028,0,0,0,0,0,29.505,11.742,23.813,0,0,0,0,0,11.777,26.301,0,0,0,0,39.999,11.742,22.473,0,0,0,0,-18.672,12.023,22.855,0,0,0,0,12.059,25.152,1,0,0,0,0,1,0,1063.393,591.923,0.003,100.149,1,1,1724,0.1,45.904,1
2014-Apr-10_10-33-06,10-33-06.3,11.976,16.974,0,0,-0.028,0,0,0,0,0,29.511,11.918,23.813,0,0,0,0,0,11.813,26.301,0,0,0,0,40.012,11.953,22.09,0,0,0,0,-18.681,11.988,22.855,0,0,0,0,12.234,24.961,1,0,0,0,0,1,0,1060.719,592.034,0.003,109.403,1,1,1725,0.1,46.045,1
2014-Apr-10_10-33-06,10-33-06.4,11.976,16.974,0,0,-0.028,0,0,0,0,0,29.511,11.918,23.813,0,0,0,0,0,11.813,26.301,0,0,0,0,40.012,11.953,22.09,0,0,0,0,-18.681,11.988,22.855,0,0,0,0,12.234,24.961,1,0,0,0,0,1,0,1060.719,592.034,0.003,109.403,1,1,1725,0.1,46.045,1
2014-Apr-10_10-33-06,10-33-06.5,11.941,22.481,0,0,-0.028,0,0,0,0,0,29.514,11.848,23.238,0,0,0,0,0,11.883,26.875,0,0,0,0,40.008,11.883,22.281,0,0,0,0,-18.681,12.023,23.238,0,0,0,0,12.094,24.195,1,0,0,0,0,1,0,1063.393,592.124,-0.002,101.292,1,1,1726,0.1,46.184,1
2014-Apr-10_10-33-06,10-33-06.6,11.993,18.076,0.001,0,-0.033,0,0,0,0,0,29.511,11.988,23.813,0,0,0,0,0,11.883,26.875,0,0,0,0,40.005,12.023,22.664,0,0,0,0,-18.678,12.023,23.43,0,-1,-12.164,0,12.199,24.387,1,0,0,0,0,1,0,1058.044,592.374,-0.002,107.575,1,1,1727,0.1,46.324,1
2014-Apr-10_10-33-06,10-33-06.8,11.967,19.911,0.009,-0.006,-0.011,0,0,0,0,0,29.511,11.918,23.621,0,0,0,0,0,11.953,26.684,0,0,0,0,40.008,11.953,22.855,0,0,0,0,-18.681,12.129,22.855,0,0,0,0,12.164,24.961,1,0,0,0,0,1,0,1066.067,592.587,-0.007,101.177,1,1,1728,0.1,46.464,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-06,10-33-06.9,11.967,19.911,0.009,-0.006,-0.011,0,0,0,0,0,29.511,11.918,23.621,0,0,0,0,0,11.953,26.684,0,0,0,0,40.008,11.953,22.855,0,0,0,0,-18.681,12.129,22.855,0,0,0,0,12.164,24.961,1,0,0,0,0,1,0,1066.067,592.587,-0.007,101.177,1,1,1728,0.1,46.464,1
2014-Apr-10_10-33-07,10-33-07.0,10.594,96.645,0.142,-1,-0.039,0,0,0.858,5.953,27.91,29.48,8.859,23.621,0,-1,-9.094,34.477,0,8.965,26.875,0,1,9.102,35.266,39.93,9.316,22.09,0,-0.852,-8.242,19.113,-18.637,9.563,22.855,0,0,0,0,10.09,24.387,1,0,0,0,0,1,0,1060.719,591.158,-0.002,107.347,0,0,1729,0.1,46.605,1
2014-Apr-10_10-33-07,10-33-07.1,10.879,62.868,0.154,-1,-0.594,0,0,1,10.543,20.164,29.115,10.723,23.621,0,-0.678,-7.203,12.285,0,10.652,26.684,0,1,10.789,17.273,39.414,10.969,22.664,0,-0.122,-3.156,0,-18.266,11.355,23.047,0,1,11.422,0,11.496,24.77,0,0,0,0,0,1,0,1068.741,585.374,0.003,106.204,0,0,1730,0.1,46.745,1
2014-Apr-10_10-33-07,10-33-07.2,11.552,34.597,0.27,-1,-1,0,0,1,11.352,10.316,28.499,11.355,23.813,0,-0.47,-5.273,5.852,0,11.18,26.875,0,1,11.422,8.477,38.77,11.461,22.855,0,0.07,0.801,15.832,-18.103,11.461,22.855,0,0,0,0,11.848,24.578,0,0,0,0,0,1,0,1111.53,570.913,0.008,106.547,0,0,1731,0.1,46.885,1
2014-Apr-10_10-33-07,10-33-07.3,10.646,78.655,0.327,-1,-1,0,0,1,10.648,3.883,27.811,10.688,24.004,0,-0.527,-5.555,8.738,0,10.617,26.684,0,1,10.93,4.668,38.054,11.074,22.281,0,0.127,1.398,10.973,-18.071,11.039,22.855,0,0,0,0,11.426,24.961,0,0,0,0,0,1,0,1140.947,543.464,0.003,107.689,1,1,1732,0.1,47.025,1
2014-Apr-10_10-33-07,10-33-07.4,10.646,78.655,0.327,-1,-1,0,0,1,10.648,3.883,27.811,10.688,24.004,0,-0.527,-5.555,8.738,0,10.617,26.684,0,1,10.93,4.668,38.054,11.074,22.281,0,0.127,1.398,10.973,-18.071,11.039,22.855,0,0,0,0,11.426,24.961,0,0,0,0,0,1,0,1140.947,543.464,0.003,107.689,1,1,1732,0.1,47.025,1
2014-Apr-10_10-33-07,10-33-07.5,11.656,27.254,0.178,-0.518,-0.455,0,0,0.704,9.574,2.832,27.123,11.742,23.813,0,-0.333,-3.859,4.406,0,11.461,26.684,0,1,11.633,6.246,37.331,11.672,22.281,0,0,0,0,-18.046,11.848,22.855,0,0,0,0,11.953,24.961,0,0,0,0,0,1,0,608.764,514.391,-0.002,107.575,1,1,1733,0.1,47.165,1
2014-Apr-10_10-33-07,10-33-07.6,11.155,60.665,0.072,-0.874,0.008,0,0,0.802,8.648,8.082,26.57,10.758,23.813,0,-0.946,-9.91,21.871,0,10.582,27.066,0,0.946,10.137,9.66,36.696,10.793,22.281,0,-0.811,-8.813,7.953,-17.845,10.969,22.855,0,0,0,0,11.215,24.578,0,1,0,0,0,1,0,1849.633,493.84,0.003,107.232,1,1,1734,0.1,47.305,1
2014-Apr-10_10-33-07,10-33-07.7,11.051,59.563,0.083,-0.957,0.063,0,0,0.824,8.949,4.277,26.064,10.898,24.004,0,-1,-10.617,13.336,0,10.652,27.066,0,1,10.859,11.762,36.083,10.934,21.898,0,-0.917,-10.16,9.398,-17.308,11.004,22.855,0,0,0,0,11.32,24.77,0,0,0,0,0,1,0,1911.142,492.579,-0.002,104.605,1,1,1735,0.1,47.445,1
2014-Apr-10_10-33-07,10-33-07.8,11.051,59.563,0.083,-0.957,0.063,0,0,0.824,8.949,4.277,26.064,10.898,24.004,0,-1,-10.617,13.336,0,10.652,27.066,0,1,10.859,11.762,36.083,10.934,21.898,0,-0.917,-10.16,9.398,-17.308,11.004,22.855,0,0,0,0,11.32,24.77,0,0,0,0,0,1,0,1911.142,492.579,-0.002,104.605,1,1,1735,0.1,47.445,1
2014-Apr-10_10-33-08,10-33-08.0,11.241,54.056,0.083,-1,0.035,0,0,0.917,10.059,6.375,25.482,10.898,23.43,0,-1,-10.793,8.871,0,10.898,26.875,0,1,11.141,9.398,35.436,11.004,22.664,0,-0.917,-10.355,5.324,-16.707,11.25,22.855,0,-1,-11.461,0,11.496,24.77,0,0,0,0,0,1,0,1916.49,493.755,-0.002,104.833,1,1,1736,0.1,47.585,1
2014-Apr-10_10-33-08,10-33-08.1,11.449,42.307,0.083,-1,0.025,0,0,0.917,10.254,4.012,24.844,11.145,23.43,0,-1,-11.109,8.082,0,11.109,26.875,0,1,11.211,8.348,34.75,11.074,22.09,0,-0.921,-10.395,4.012,-16.066,11.32,23.047,0,-1,-11.637,5.324,11.566,24.578,1,1,0,0,0,1,0,723.758,494.554,-0.002,107.575,1,1,1737,0.1,47.726,1
2014-Apr-10_10-33-16,10-33-16.6,11.82,29.824,-0.001,0.002,-0.023,0,0,0,0,0,-6.927,11.742,23.621,0,0,0,0,0,11.707,26.875,0,0,0,0,-0.987,11.742,22.664,0,0,0,0,20.419,11.883,23.43,0,0,0,0,11.918,25.152,1,1,0,0,0,2,0,285.175,756.533,-0.002,109.517,1,1,1798,0.1,56.285,1
2014-Apr-10_10-33-16,10-33-16.7,11.665,30.926,-0.001,0.019,-0.001,0,0,0,0,0,-6.892,11.672,24.195,0,0,0,0,0,11.602,27.258,0,0,0,0,-0.965,11.707,22.855,0,0,0,0,20.388,11.777,23.238,0,1,11.738,6.902,11.813,24.004,1,0,0,0,0,2,0,277.153,756.713,0.003,109.517,1,1,1799,0.1,56.424,1
2014-Apr-10_10-33-16,10-33-16.8,11.665,30.926,-0.001,0.019,-0.001,0,0,0,0,0,-6.892,11.672,24.195,0,0,0,0,0,11.602,27.258,0,0,0,0,-0.965,11.707,22.855,0,0,0,0,20.388,11.777,23.238,0,1,11.738,6.902,11.813,24.004,1,0,0,0,0,2,0,277.153,756.713,0.003,109.517,1,1,1799,0.1,56.424,1
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-16,10-33-16.9,11.63,32.394,-0.026,0.202,0,0,0,-0.176,-1.883,4.668,-6.895,11.355,23.621,0,0.228,2.492,10.055,0,11.004,26.875,0,-0.228,-2.586,10.578,-0.955,11.285,22.473,0,0.265,2.941,10.055,20.394,11.18,23.43,0,1,11.387,8.871,11.391,24.195,1,0,0,0,0,2,0,1389.656,756.953,-0.007,109.517,1,1,1800,0.1,56.565,1
2014-Apr-10_10-33-17,10-33-17.0,9.376,150.249,-0.041,0.76,0,0,0,-0.719,-6.008,43.273,-6.829,8.473,24.004,0,0.802,5.691,45.242,0,7.137,25.918,0,-0.802,-6.742,53.121,-0.883,8.016,22.664,0,0.756,6.004,42.488,20.328,7.98,21.898,0,0,0,0,8.895,24.004,1,1,0,0,0,2,0,1389.656,757.296,0.008,109.631,1,1,1801,0.1,56.705,1
2014-Apr-10_10-33-17,10-33-17.1,8.219,173.746,-0.041,1,-0.008,0.047,0,-0.959,-7.418,44.457,-6.584,7.91,23.047,0,1,7.203,46.031,0,7.383,27.258,0,-1,-7.313,51.68,-0.597,7.523,23.047,0,0.959,6.605,46.688,20.08,6.996,22.09,0,0,0,0,8.332,23.813,1,1,0,0,0,2,0,1381.633,758.732,-0.002,109.631,0,0,1802,0.1,56.846,1
2014-Apr-10_10-33-17,10-33-17.2,8.556,166.771,-0.059,1,-0.014,0.047,0,-0.941,-7.844,37.496,-6.022,8.262,23.813,0,1,7.52,44.586,0,7.559,26.875,0,-1,-7.945,45.242,-0.047,7.875,22.855,0,0.941,7.113,39.336,19.589,7.664,21.898,0,1,8.539,8.738,8.543,24.77,1,1,0,0,0,2,0,1357.564,760.401,-0.002,109.631,0,0,1803,0.1,56.987,1
2014-Apr-10_10-33-17,10-33-17.4,8.556,166.771,-0.059,1,-0.014,0.047,0,-0.941,-7.844,37.496,-6.022,8.262,23.813,0,1,7.52,44.586,0,7.559,26.875,0,-1,-7.945,45.242,-0.047,7.875,22.855,0,0.941,7.113,39.336,19.589,7.664,21.898,0,1,8.539,8.738,8.543,24.77,1,1,0,0,0,2,0,1357.564,760.401,-0.002,109.631,0,0,1803,0.1,56.987,1
2014-Apr-10_10-33-17,10-33-17.5,9.316,142.539,-0.101,1,-0.594,0.047,0,-0.424,-4.523,17.012,-5.308,9.246,23.813,0,1,8.645,47.215,0,8.578,27.066,0,-0.626,-5.574,20.953,0.654,9.352,22.664,0,1,9.277,46.688,18.901,9.141,23.047,0,0,0,0,10.02,24.004,1,1,0,0,0,2,0,1309.427,761.929,0.003,109.631,0,0,1804,0.1,57.126,1
2014-Apr-10_10-33-17,10-33-17.6,9.886,115.737,-0.068,1,-0.641,0.047,0,-0.42,-4.027,5.59,-4.714,9.598,23.813,0,1,8.891,43.535,0,8.895,26.875,0,-0.555,-5.531,19.375,1.323,9.492,22.473,0,1,9.383,42.094,17.949,9.387,23.238,0,0,0,0,9.914,24.387,1,1,0,0,0,2,0,1271.987,753.558,0.008,109.631,0,0,1805,0.1,57.265,1
2014-Apr-10_10-33-17,10-33-17.7,9.868,116.471,-0.114,1,-0.549,0.047,0,-0.446,-4.301,8.215,-3.979,9.563,23.43,0,1,8.961,39.074,0,9.141,27.258,0,-0.675,-6.383,23.84,2.071,9.387,22.281,0,1,9.137,39.336,16.874,9.105,23.047,0,0,0,0,9.844,24.578,1,1,0,0,0,2,0,1183.736,735.718,0.008,109.517,0,0,1806,0.1,57.406,1
2014-Apr-10_10-33-17,10-33-17.8,9.868,116.471,-0.114,1,-0.549,0.047,0,-0.446,-4.301,8.215,-3.979,9.563,23.43,0,1,8.961,39.074,0,9.141,27.258,0,-0.675,-6.383,23.84,2.071,9.387,22.281,0,1,9.137,39.336,16.874,9.105,23.047,0,0,0,0,9.844,24.578,1,1,0,0,0,2,0,1183.736,735.718,0.008,109.517,0,0,1806,0.1,57.406,1
2014-Apr-10_10-33-17,10-33-17.9,9.316,142.906,-0.068,1,-0.101,0.047,0,-0.851,-7.637,25.547,-3.071,8.93,23.621,0,1,8.504,32.246,0,8.402,26.492,0,-1,-8.613,36.445,3.03,8.578,22.664,0,1,8.785,34.215,15.724,8.824,23.43,0,1,9.348,3.617,9.281,24.578,1,1,0,0,0,2,0,1116.879,723.071,0.003,109.631,0,0,1807,0.1,57.547,1
2014-Apr-10_10-33-18,10-33-18.0,9.54,124.181,-0.124,1,-0.232,0,0,-0.691,-6.461,18.457,-1.986,9.352,23.813,0,1,8.855,34.477,0,8.859,26.875,0,-0.834,-8.238,29.879,4.208,9.352,22.473,0,1,9.383,35.527,14.507,9.387,23.43,0,0,0,0,10.195,24.77,1,1,0,0,0,2,0,1004.558,716.643,0.003,109.403,0,0,1808,0.1,57.686,1
2014-Apr-10_10-33-18,10-33-18.1,10.395,87.834,-0.256,1,-1,0,0,0,0,0,-1.018,10.406,24.004,0,1,9.523,36.316,0,9.563,27.066,0,-0.456,-4.789,5.063,5.286,10.266,22.855,0,1,9.875,33.953,13.106,9.914,23.43,0,0,0,0,10.582,24.77,1,0,0,0,0,2,0,935.027,705.77,-0.002,109.517,0,0,1809,0.1,57.827,1
2014-Apr-10_10-33-18,10-33-18.2,10.525,81.959,-0.181,1,-1,0,0,0,0,0,-0.182,10.477,23.813,0,1,9.523,36.051,0,9.703,26.875,0,-0.381,-3.824,6.641,6.163,10.406,22.664,0,1,10.121,30.012,11.534,10.09,23.047,0,0,0,0,10.758,24.961,1,1,0,0,0,2,0,814.684,678.732,-0.002,109.746,0,0,1810,0.1,57.967,1
2014-Apr-10_10-33-18,10-33-18.3,10.525,81.959,-0.181,1,-1,0,0,0,0,0,-0.182,10.477,23.813,0,1,9.523,36.051,0,9.703,26.875,0,-0.381,-3.824,6.641,6.163,10.406,22.664,0,1,10.121,30.012,11.534,10.09,23.047,0,0,0,0,10.758,24.961,1,1,0,0,0,2,0,814.684,678.732,-0.002,109.746,0,0,1810,0.1,57.967,1
2014-Apr-10_10-33-18,10-33-18.5,10.663,72.414,-0.101,1,-1,0,0,-0.099,-1.07,0,0.616,10.652,23.813,0,1,9.77,33.559,0,9.984,27.258,0,-0.278,-2.93,7.297,6.829,10.582,22.664,0,1,10.262,25.152,9.799,10.336,23.43,0,0,0,0,10.793,24.961,1,1,0,0,0,2,0,761.198,639.042,0.008,109.403,0,0,1811,0.1,58.107,1
2014-Apr-10_10-33-18,10-33-18.6,10.024,112.8,-0.02,1,-0.181,0,0,-0.834,-7.98,17.145,1.436,9.633,23.238,0,1,9.172,30.93,0,9.246,27.066,0,-0.875,-8.199,38.285,7.367,8.965,23.238,0,1,9.313,18.324,7.958,9.352,23.621,0,0,0,0,9.668,24.387,1,1,0,0,0,2,0,1857.656,589.114,-0.002,109.517,0,0,1812,0.1,58.247,1
2014-Apr-10_10-33-18,10-33-18.7,9.696,123.814,-0.006,1,0.003,0,0,-1,-9.141,33.688,2.653,9.176,23.813,0,1,8.926,27.516,0,8.754,27.066,0,-1,-8.93,32.637,8.505,8.93,23.047,0,1,9.172,18.98,6.116,9.176,23.43,0,0,0,0,9.633,24.578,1,1,0,0,0,2,0,1913.816,545.491,0.008,109.631,0,0,1813,0.1,58.387,1
2014-Apr-10_10-33-18,10-33-18.8,9.514,131.892,-0.002,1,-0.028,0,0,-1,-9.07,27.516,4.095,9.105,23.43,0,1,8.75,33.82,0,8.648,26.684,0,-1,-8.965,35.266,9.696,8.965,22.664,0,1,9.348,19.246,4.343,9.316,23.238,0,0,0,0,9.844,24.387,1,1,0,0,0,2,0,1916.49,514.461,0.003,109.517,0,0,1814,0.1,58.527,1
2014-Apr-10_10-33-18,10-33-18.9,9.514,131.892,-0.002,1,-0.028,0,0,-1,-9.07,27.516,4.095,9.105,23.43,0,1,8.75,33.82,0,8.648,26.684,0,-1,-8.965,35.266,9.696,8.965,22.664,0,1,9.348,19.246,4.343,9.316,23.238,0,0,0,0,9.844,24.387,1,1,0,0,0,2,0,1916.49,514.461,0.003,109.517,0,0,1814,0.1,58.527,1
2014-Apr-10_10-33-19,10-33-19.0,10.568,75.718,-0.048,1,-1,0,0,-0.152,-1.621,0,5.362,10.688,23.813,0,1,9.77,37.891,0,9.703,27.449,0,-0.239,-2.523,2.57,10.632,10.617,22.664,0,1,10.227,26.336,2.602,10.23,23.43,0,0,0,0,10.758,24.77,1,1,0,0,0,2,0,1913.816,490.154,-0.002,109.517,0,0,1815,0.1,58.668,1
2014-Apr-10_10-33-19,10-33-19.1,9.523,133.727,-0.009,1,-0.003,0,0,-1,-8.965,29.223,6.499,8.965,23.813,0,1,8.82,31.063,0,8.754,27.066,0,-1,-8.824,36.707,11.459,8.824,22.664,0,1,9.348,18.852,0.817,9.281,23.238,0,0,0,0,9.738,24.578,1,1,0,0,0,2,0,1913.816,455.41,-0.002,109.517,0,0,1816,0.1,58.807,1
2014-Apr-10_10-33-19,10-33-19.2,9.739,121.244,-0.009,1,0,0,0,-1,-9.352,21.082,7.967,9.387,24.004,0,1,8.855,31.195,0,8.859,27.258,0,-1,-8.965,33.426,12.672,8.895,22.473,0,1,9.242,20.297,-0.908,9.211,22.855,0,0,0,0,9.563,24.77,1,1,0,0,0,2,0,1908.467,429.204,-0.002,109.631,0,0,1817,0.1,58.946,1
2014-Apr-10_10-33-19,10-33-19.3,9.739,121.244,-0.009,1,0,0,0,-1,-9.352,21.082,7.967,9.387,24.004,0,1,8.855,31.195,0,8.859,27.258,0,-1,-8.965,33.426,12.672,8.895,22.473,0,1,9.242,20.297,-0.908,9.211,22.855,0,0,0,0,9.563,24.77,1,1,0,0,0,2,0,1908.467,429.204,-0.002,109.631,0,0,1817,0.1,58.946,1
2014-Apr-10_10-33-19,10-33-19.4,10.006,106.558,-0.006,1,0.192,0,0,-1,-9.563,25.023,9.545,9.563,23.813,0,0.853,7.645,22.789,0,8.965,26.684,0,-1,-9.387,33.164,13.954,9.492,22.855,0,0.751,7.52,12.152,-2.583,9.984,23.43,0,0,0,0,10.301,24.77,1,1,0,0,0,2,0,1913.816,413.474,0.003,109.517,0,0,1818,0.1,59.086,1
2014-Apr-10_10-33-19,10-33-19.5,10.464,81.959,0.004,1,0.547,0,0,-1,-9.914,28.699,11.179,9.879,23.43,0,0.559,5.617,7.953,0,10.125,27.066,0,-1,-10.02,30.539,15.419,9.949,23.047,0,0.717,6.988,6.902,-4.064,10.195,23.813,0,0,0,0,10.582,24.578,1,1,0,0,0,2,1,1913.816,410.612,0.003,109.631,0,0,1819,0.1,59.225,1
2014-Apr-10_10-33-19,10-33-19.7,9.92,111.698,0.034,1,0.035,0,0,-1,-9.492,20.953,12.87,9.457,23.813,0,0.966,8.66,27.91,0,9.176,27.258,0,-0.966,-9.039,23.051,16.987,9.316,22.855,0,1,9.383,27.781,-5.519,9.352,23.047,0,0,0,0,9.844,24.195,1,1,0,0,0,2,1,1913.816,418.224,0.008,109.631,0,0,1820,0.1,59.365,1
2014-Apr-10_10-33-19,10-33-19.8,10.05,108.394,0.066,1,0,0,0,-1,-9.598,24.102,14.545,9.633,24.004,0,0.934,8.504,21.871,0,9.141,26.684,0,-0.934,-9.004,16.883,18.634,9.773,22.281,0,1,9.629,27.781,-7.062,9.773,23.047,0,0,0,0,10.23,24.387,1,1,0,0,0,2,1,1911.142,424.865,0.003,109.631,0,0,1821,0.1,59.505,1
2014-Apr-10_10-33-19,10-33-19.9,10.05,108.394,0.066,1,0,0,0,-1,-9.598,24.102,14.545,9.633,24.004,0,0.934,8.504,21.871,0,9.141,26.684,0,-0.934,-9.004,16.883,18.634,9.773,22.281,0,1,9.629,27.781,-7.062,9.773,23.047,0,0,0,0,10.23,24.387,1,1,0,0,0,2,1,1911.142,424.865,0.003,109.631,0,0,1821,0.1,59.505,1
2014-Apr-10_10-33-20,10-33-20.0,10.352,85.998,0.142,1,-0.001,0,0,-1,-9.949,26.73,16.245,10.02,24.004,0,0.858,8.23,18.719,0,9.527,26.875,0,-0.858,-8.746,14.52,20.331,10.301,22.855,0,1,10.086,27.781,-8.699,10.23,23.43,0,0,0,0,10.723,24.578,1,1,0,0,0,2,1,1916.49,429.064,-0.002,109.631,0,0,1822,0.1,59.645,1
2014-Apr-10_10-33-20,10-33-20.1,10.844,63.602,0.532,1,-0.048,0,0,-1,-10.371,27.648,18.052,10.441,23.813,0,0.468,5.047,0,0,10.793,27.449,0,-0.468,-5.082,0,21.965,10.863,22.664,0,1,10.578,28.961,-10.431,10.582,23.43,0,0,0,0,11.18,24.578,1,1,0,0,0,2,1,1908.467,431.059,-0.002,109.631,0,0,1823,0.1,59.784,1
