2014-Jun-28_09-29-40,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Jun-28_10-10-07,10-10-07.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?<??,
2014-Jun-28_10-10-07,10-10-07.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,e??,
2014-Jun-28_10-10-07,10-10-07.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,v&6?,
2014-Jun-28_10-10-08,10-10-08.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?ne,
2014-Jun-28_10-10-08,10-10-08.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,F??,
2014-Jun-28_10-10-08,10-10-08.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?%??,
2014-Jun-28_10-10-08,10-10-08.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,{X??,
2014-Jun-28_10-10-08,10-10-08.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"?bl
2014-Jun-28_10-10-08,10-10-08.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?W$?
2014-Jun-28_10-10-08,10-10-08.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?R0
2014-Jun-28_10-10-08,10-10-08.8,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?o?Q
2014-Jun-28_10-10-08,10-10-08.9,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?0?
2014-Jun-28_10-10-09,10-10-09.0,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,???l
2014-Jun-28_10-10-09,10-10-09.1,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?o#?
2014-Jun-28_10-10-09,10-10-09.2,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??J?
2014-Jun-28_10-10-09,10-10-09.3,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,? b
2014-Jun-28_10-10-09,10-10-09.4,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,m??
2014-Jun-28_10-10-09,10-10-09.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?N?
2014-Jun-28_10-10-09,10-10-09.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??z?
2014-Jun-28_10-10-09,10-10-09.7,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,	W%
2014-Jun-28_10-10-09,10-10-09.8,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,i
2014-Jun-28_10-10-10,10-10-10.0,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?? 
2014-Jun-28_10-10-10,10-10-10.1,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,Y??h
2014-Jun-28_10-10-10,10-10-10.2,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??go
2014-Jun-28_10-10-10,10-10-10.3,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,LV:
2014-Jun-28_10-10-10,10-10-10.4,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,x{??
2014-Jun-28_10-10-10,10-10-10.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,#S?k
2014-Jun-28_10-10-10,10-10-10.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,T??
2014-Jun-28_10-10-10,10-10-10.7,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??[?
2014-Jun-28_10-10-10,10-10-10.8,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,u???
2014-Jun-28_10-10-10,10-10-10.9,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,n???
2014-Jun-28_10-10-11,10-10-11.0,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,j?A

2014-Jun-28_10-10-11,10-10-11.2,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??a4
2014-Jun-28_10-10-11,10-10-11.3,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,5K
2014-Jun-28_10-10-11,10-10-11.4,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??]
2014-Jun-28_10-10-11,10-10-11.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,kx=?
2014-Jun-28_10-10-11,10-10-11.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,7??
2014-Jun-28_10-10-11,10-10-11.7,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,???L
2014-Jun-28_10-10-11,10-10-11.8,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??yA
2014-Jun-28_10-10-11,10-10-11.9,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??w?
2014-Jun-28_10-10-12,10-10-12.0,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??v?
2014-Jun-28_10-10-12,10-10-12.1,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?(??
2014-Jun-28_10-10-12,10-10-12.3,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??Zh
2014-Jun-28_10-10-12,10-10-12.4,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,P??
2014-Jun-28_10-10-12,10-10-12.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??
2014-Jun-28_10-10-12,10-10-12.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??T?
2014-Jun-28_10-10-12,10-10-12.7,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,??f
2014-Jun-28_10-10-13,10-10-13.0,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,@?Q?
2014-Jun-28_10-10-13,10-10-13.1,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,D?7?
2014-Jun-28_10-10-13,10-10-13.2,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?f?
2014-Jun-28_10-10-13,10-10-13.3,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,O??
2014-Jun-28_10-10-13,10-10-13.5,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,m?8J
2014-Jun-28_10-10-13,10-10-13.6,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?
H
2014-Jun-28_10-10-13,10-10-13.7,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,k)Q?
2014-Jun-28_10-10-13,10-10-13.8,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,?%?b
2014-Jun-28_10-10-13,10-10-13.9,0,12.658,2.656,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,232.535,-614.414,100.263,0.000,0.000,16640,5,6.963,1,/0",
2014-Jun-28_10-10-14,10-10-14.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,k?3,
2014-Jun-28_10-10-14,10-10-14.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??*,
2014-Jun-28_10-10-14,10-10-14.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?T?>,
2014-Jun-28_10-10-14,10-10-14.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?/[,
2014-Jun-28_10-10-14,10-10-14.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?zx?,
2014-Jun-28_10-10-14,10-10-14.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,a1??,
2014-Jun-28_10-10-14,10-10-14.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?c??,
2014-Jun-28_10-10-15,10-10-15.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?,
?u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-10-15,10-10-15.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??5,
2014-Jun-28_10-10-15,10-10-15.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?|?,
2014-Jun-28_10-10-15,10-10-15.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?M,p
2014-Jun-28_10-10-15,10-10-15.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,t~?,
2014-Jun-28_10-10-15,10-10-15.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??'?,
2014-Jun-28_10-10-15,10-10-15.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?2?#,
2014-Jun-28_10-10-15,10-10-15.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,WBG?,
2014-Jun-28_10-10-15,10-10-15.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??,
2014-Jun-28_10-10-16,10-10-16.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,_Q??,
2014-Jun-28_10-10-16,10-10-16.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??I,
2014-Jun-28_10-10-16,10-10-16.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-16,10-10-16.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-16,10-10-16.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?7,
2014-Jun-28_10-10-16,10-10-16.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,$x,
2014-Jun-28_10-10-16,10-10-16.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,a???,
2014-Jun-28_10-10-16,10-10-16.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,'D]?,
2014-Jun-28_10-10-16,10-10-16.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,*?d?,
2014-Jun-28_10-10-17,10-10-17.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"?`	",
2014-Jun-28_10-10-17,10-10-17.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?f7?,
2014-Jun-28_10-10-17,10-10-17.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?u??,
2014-Jun-28_10-10-17,10-10-17.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,LWhb,
2014-Jun-28_10-10-17,10-10-17.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??]j,
2014-Jun-28_10-10-17,10-10-17.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,_?bZ,
2014-Jun-28_10-10-17,10-10-17.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?KQ?,
2014-Jun-28_10-10-17,10-10-17.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,<?,
2014-Jun-28_10-10-17,10-10-17.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??[,
2014-Jun-28_10-10-17,10-10-17.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-18,10-10-18.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?#?D,
2014-Jun-28_10-10-18,10-10-18.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,]b?K,
2014-Jun-28_10-10-18,10-10-18.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,P$??,
2014-Jun-28_10-10-18,10-10-18.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-18,10-10-18.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,V??,
2014-Jun-28_10-10-18,10-10-18.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,V+?,
2014-Jun-28_10-10-18,10-10-18.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-18,10-10-18.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?f ?,
2014-Jun-28_10-10-18,10-10-18.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?Bq,
2014-Jun-28_10-10-19,10-10-19.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,0???,
2014-Jun-28_10-10-19,10-10-19.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?l?!,
2014-Jun-28_10-10-19,10-10-19.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?:??,
2014-Jun-28_10-10-19,10-10-19.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?0,
2014-Jun-28_10-10-19,10-10-19.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?!B?,
2014-Jun-28_10-10-19,10-10-19.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-19,10-10-19.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??N?,
2014-Jun-28_10-10-19,10-10-19.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"I5	?",
