2014-Jun-28_09-29-40,Time Stamp,,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Jun-28_10-37-17,10-37-17.2,0,12.217,4.491,0.021,0.121,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,-0.137,0.139,-0.096,0,0,0,1,1,53.126,-238.914,109.517,0,0,9975,5,57.821,1,"> ?	",
2014-Jun-28_10-37-17,10-37-17.3,0,12.183,4.124,0.034,0.206,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,-0.233,0.241,-0.178,0,0,0,1,1,55.225,-239.061,109.517,0,0,9980,5,57.921,1,<???,
2014-Jun-28_10-37-17,10-37-17.4,0,12.001,18.81,0.04,0.347,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-0.384,0.392,-0.301,0,0,0,1,1,58.372,-239.208,109.631,0,0,9985,5,58.021,1,?I}j,
2014-Jun-28_10-37-17,10-37-17.5,0,11.699,19.177,0.04,0.655,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,-0.767,0.62,-0.685,0,0,0,1,1,62.569,-239.359,109.631,0,0,9990,5,58.121,1,???I,
2014-Jun-28_10-37-17,10-37-17.6,0,11.164,47.448,0.057,1,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,-1,0.937,-1,0,0,0,1,1,75.159,-239.658,109.403,0,0,10000,5,58.321,1,?(:,
2014-Jun-28_10-37-17,10-37-17.7,0,11.423,32.394,0.034,0.874,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,-1,0.759,-1,0,0,0,1,1,84.601,-239.803,109.517,0,0,10005,5,58.421,1,?9?,
2014-Jun-28_10-37-17,10-37-17.8,0,11.906,11.834,0.03,0.723,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506,-0.932,0.57,-0.877,0,0,0,1,1,97.192,-239.954,109.631,0,0,10010,5,58.521,1,???,
2014-Jun-28_10-37-18,10-37-18.0,0,11.958,14.404,0.03,0.532,0.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-0.767,0.354,-0.699,0,0,0,1,1,109.782,-240.104,109.517,0,0,10015,5,58.621,1,s??,
2014-Jun-28_10-37-18,10-37-18.1,0,12.14,3.023,0.009,0.094,0.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137,-0.329,-0.123,-0.301,0,0,0,1,1,124.47,-240.249,109.517,0,0,10020,5,58.72,1,~?Y;,
2014-Jun-28_10-37-18,10-37-18.2,0,11.993,18.443,0.006,0.034,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.479,-0.548,-0.466,-0.534,0,0,0,1,1,138.109,-240.397,109.403,0,0,10025,5,58.82,1,???.,
2014-Jun-28_10-37-18,10-37-18.3,0,11.414,37.902,-0.001,0.206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589,-1,-0.589,-1,0,0,0,1,1,146.503,-240.544,109.517,0,0,10030,5,58.921,1,JT?,
2014-Jun-28_10-37-18,10-37-18.4,0,11.483,42.675,-0.001,0.028,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644,-0.699,-0.644,-0.699,0,0,0,1,1,155.945,-240.69,109.517,0,0,10035,5,59.021,1,4?,
2014-Jun-28_10-37-18,10-37-18.5,0,12.01,8.897,0.034,0.337,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,-0.37,0.367,-0.301,0,0,0,1,1,156.995,-240.839,109.403,0,0,10040,5,59.121,1,?B?,
2014-Jun-28_10-37-18,10-37-18.6,0,10.948,60.665,0.126,1,-0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873,-1,1,-0.877,0,0,0,1,1,705.713,-240.99,109.517,0,0,10045,5,59.221,1,?=z?,
2014-Jun-28_10-37-18,10-37-18.9,0,11.207,43.776,0.253,1,-0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.918,1,-0.411,0,0,0,1,1,750.828,-241.432,109.517,0,0,10060,5,59.521,1,??:,
2014-Jun-28_10-37-19,10-37-19.0,0,11.336,29.824,0.327,0.279,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.19,1,0.848,0,0,0,1,1,752.926,-241.76,109.517,0,0,10070,5,59.721,1,p???,
2014-Jun-28_10-37-19,10-37-19.2,0,11.311,45.979,0.213,0.126,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0.456,1,0.886,0,0,0,1,1,752.926,-241.906,109.517,0,0,10075,5,59.822,1,\![?,
2014-Jun-28_10-37-19,10-37-19.3,0,11.354,50.385,0.034,0.027,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,0.734,0.861,0.81,0,0,0,1,1,751.877,-242.054,109.403,0,0,10080,5,59.921,1,??,
2014-Jun-28_10-37-19,10-37-19.4,0,11.336,39.003,0.018,0.002,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0.785,0.823,0.81,0,0,0,1,1,750.828,-242.197,109.517,0,0,10085,5,60.021,1,???,
2014-Jun-28_10-37-19,10-37-19.5,0,11.639,23.216,0.116,0.072,-0.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0.443,0.823,0.684,0,0,0,1,1,106.634,-242.344,109.631,0,0,10090,5,60.121,1,????,
2014-Jun-28_10-37-19,10-37-19.6,0,11.224,39.737,0.327,0.206,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.684,0.266,1,0.924,0,0,0,1,1,97.192,-242.489,109.517,-1,-1,10095,5,60.22,1,??Q\,
2014-Jun-28_10-37-19,10-37-19.7,0,11.051,51.119,0.403,0.206,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.608,0.19,1,1,0,0,0,1,1,105.585,-242.64,109.289,-1,-1,10100,5,60.322,1,????,
2014-Jun-28_10-37-19,10-37-19.8,0,11.095,50.385,0.532,0.307,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025,-0.589,1,0.481,0,0,0,1,1,107.683,-242.785,109.403,-1,-1,10105,5,60.421,1,`???,
2014-Jun-28_10-37-19,10-37-19.9,0,10.836,62.133,0.576,0.561,-0.028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.014,-1,1,0.013,0,0,0,1,1,113.978,-243.076,109.403,-1,-1,10115,5,60.621,1,?z??,
2014-Jun-28_10-37-20,10-37-20.0,0,10.956,57.361,0.576,0.439,-0.145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.027,-0.904,1,0.253,0,0,0,1,1,119.224,-243.221,109.517,-1,-1,10120,5,60.721,1,????,
2014-Jun-28_10-37-20,10-37-20.1,0,11.483,23.216,0.391,0.185,-0.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.127,-0.247,0.911,0.544,0,0,0,1,1,122.372,-243.374,109.631,-1,-1,10125,5,60.821,1,4I,
2014-Jun-28_10-37-20,10-37-20.3,0,11.803,13.67,0.121,0.032,-0.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.177,0.481,0.418,0,0,0,1,1,123.421,-243.52,109.631,0,0,10130,5,60.921,1,"???	",
2014-Jun-28_10-37-20,10-37-20.4,0,12.001,5.593,0.04,0.013,-0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.127,0.228,0.203,0,0,0,1,1,127.618,-243.666,109.631,0,0,10135,5,61.021,1,???,
2014-Jun-28_10-37-20,10-37-20.5,0,12.096,3.39,0.103,0.066,-0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,-0.11,0.228,0.089,0,0,0,1,1,129.716,-243.81,109.517,0,0,10140,5,61.121,1,??u,
2014-Jun-28_10-37-20,10-37-20.6,0,12.105,7.796,0.126,0.112,-0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-0.233,0.241,0.013,0,0,0,1,1,130.765,-243.954,109.403,0,0,10145,5,61.221,1,??1,
2014-Jun-28_10-37-20,10-37-20.7,0,12.088,4.491,0.116,0.079,-0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,-0.082,0.316,0.152,0,0,0,1,1,131.814,-244.099,109.403,0,0,10150,5,61.321,1,#?v?,
2014-Jun-28_10-37-20,10-37-20.8,0,12.166,2.288,0.054,0.027,-0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,-0.027,0.139,0.089,0,0,0,1,1,132.863,-244.249,109.517,0,0,10155,5,61.421,1,?F??,
2014-Jun-28_10-37-20,10-37-20.9,0,12.217,1.921,-0.001,-0.001,-0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,133.913,-244.396,109.517,0,0,10160,5,61.521,1,)??,
2014-Jun-28_10-37-21,10-37-21.0,0,12.235,1.921,-0.001,-0.006,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,-0.014,0,0,0,0,1,1,136.011,-244.539,109.517,0,0,10165,5,61.621,1,?',
2014-Jun-28_10-37-21,10-37-21.1,0,12.235,2.656,-0.019,-0.031,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,0.051,-0.055,0.013,0,0,0,1,1,137.06,-244.829,109.403,0,0,10175,5,61.82,1,NK\,
2014-Jun-28_10-37-21,10-37-21.2,0,12.243,2.656,-0.005,-0.028,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,0.038,-0.027,0.025,0,0,0,1,1,129.716,-244.974,109.631,0,0,10180,5,61.92,1,?V?_,
2014-Jun-28_10-37-21,10-37-21.3,0,12.235,2.288,-0.019,-0.041,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,0.063,-0.055,0.025,0,0,0,1,1,138.109,-245.12,109.631,0,0,10185,5,62.02,1,????,
2014-Jun-28_10-37-21,10-37-21.5,0,12.252,2.656,0.018,0.022,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,0.038,0,0,0,0,1,1,139.159,-245.265,109.631,0,0,10190,5,62.121,1,????,
2014-Jun-28_10-37-21,10-37-21.7,0,11.121,50.752,0.347,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-0.452,-0.466,0,0,0,1,1,131.814,-245.709,109.403,0,0,10205,5,62.421,1,PX??,
2014-Jun-28_10-37-21,10-37-21.7,0,11.121,50.752,0.347,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-0.452,-0.466,0,0,0,1,1,131.814,-245.709,109.403,0,0,10205,5,62.421,1,x?YL,
2014-Jun-28_10-37-21,10-37-21.8,0,11.121,50.752,0.347,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-0.452,-0.466,0,0,0,1,1,131.814,-245.709,109.403,0,0,10205,5,62.421,1,La,
2014-Jun-28_10-37-21,10-37-21.9,0,11.259,36.8,0.297,-0.056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-0.562,-0.452,0,0,0,1,1,136.011,-245.857,109.403,0,0,10210,5,62.521,1,?$?F,
2014-Jun-28_10-37-22,10-37-22.0,0,11.034,48.182,0.066,-0.265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.603,-1,-0.466,0,0,0,1,1,142.306,-246.035,109.631,0,0,10215,5,62.621,1,rMR,
2014-Jun-28_10-37-22,10-37-22.1,0,11.319,37.167,0.012,-0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.192,-1,-0.164,0,0,0,1,1,143.355,-246.18,109.403,0,0,10220,5,62.721,1,??4,
2014-Jun-28_10-37-22,10-37-22.2,0,11.518,27.254,0.007,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.19,-1,0.203,0,0,0,1,1,705.713,-246.327,109.517,0,0,10225,5,62.821,1,sz,
2014-Jun-28_10-37-22,10-37-22.3,0,11.621,28.723,0.014,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.19,-1,0.215,0,0,0,1,1,751.877,-246.625,109.631,0,0,10235,5,63.021,1,??h?,
2014-Jun-28_10-37-22,10-37-22.4,0,11.691,20.646,0.025,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.177,-1,0.228,0,0,0,1,1,752.926,-246.768,109.517,0,0,10240,5,63.121,1,?{,
2014-Jun-28_10-37-22,10-37-22.5,0,11.742,21.747,0.066,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.139,-1,0.266,0,0,0,1,1,750.828,-246.919,109.631,0,0,10245,5,63.221,1,?!+?,
2014-Jun-28_10-37-22,10-37-22.7,0,11.76,23.583,0.04,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.165,-1,0.241,0,0,0,1,1,752.926,-247.064,109.746,0,0,10250,5,63.321,1,?gc,
2014-Jun-28_10-37-22,10-37-22.8,0,11.794,20.279,0.03,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.165,-1,0.228,0,0,0,1,1,750.828,-247.211,109.517,0,0,10255,5,63.421,1,/??,
2014-Jun-28_10-37-22,10-37-22.9,0,11.777,21.747,0.025,-1,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.506,-1,0.557,0,0,0,1,1,752.926,-247.36,109.631,0,0,10260,5,63.521,1,*',
2014-Jun-28_10-37-23,10-37-23.0,0,11.475,35.699,0.044,-1,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.658,-1,0.747,0,0,0,1,1,751.877,-247.503,109.403,0,0,10265,5,63.621,1,?[R?,
2014-Jun-28_10-37-23,10-37-23.1,0,11.63,30.192,0.327,-1,0.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.041,-1,0.608,0,0,0,1,1,750.828,-247.65,109.631,0,0,10270,5,63.721,1,??,
2014-Jun-28_10-37-23,10-37-23.2,0,10.81,69.109,0.532,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.329,-1,0.734,0,0,0,1,1,751.877,-247.794,109.631,0,0,10275,5,63.821,1,_P?g,
2014-Jun-28_10-37-23,10-37-23.3,0,10.896,54.791,0.126,-1,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.722,-1,0.975,0,0,0,1,1,751.877,-247.945,109.403,0,0,10280,5,63.921,1,kDjU,
2014-Jun-28_10-37-23,10-37-23.4,0,10.732,66.906,0.079,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.924,-0.918,1,0,0,0,1,1,39.487,-248.242,109.631,0,0,10290,5,64.121,1,???%,
2014-Jun-28_10-37-23,10-37-23.5,0,10.792,59.931,0.083,-1,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.911,-0.918,1,0,0,0,1,1,36.339,-248.39,109.517,0,0,10295,5,64.221,1,??Z?,
2014-Jun-28_10-37-23,10-37-23.6,0,10.784,63.602,0.066,-1,-0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.937,-0.932,1,0,0,0,1,1,35.29,-248.538,109.517,0,0,10300,5,64.321,1,??,
2014-Jun-28_10-37-23,10-37-23.8,0,10.68,69.844,0.034,-1,-0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.962,-0.973,1,0,0,0,1,1,34.241,-248.686,109.517,0,0,10305,5,64.421,1,??`?,
2014-Jun-28_10-37-23,10-37-23.9,0,10.663,71.312,0.021,-1,-0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959,1,-0.918,1,0,0,0,1,1,30.044,-248.834,109.517,0,0,10310,5,64.521,1,?`g?,
2014-Jun-28_10-37-24,10-37-24.0,0,10.758,64.703,0.018,-1,-0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.904,1,-0.877,1,0,0,0,1,1,31.093,-248.98,109.517,0,0,10315,5,64.622,1,?(!c,
2014-Jun-28_10-37-24,10-37-24.1,0,10.861,59.563,0.018,-1,-0.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.795,1,-0.753,1,0,0,0,1,1,32.143,-249.123,109.631,0,0,10320,5,64.72,1,??Q,
2014-Jun-28_10-37-24,10-37-24.2,0,11.146,40.472,0.018,-1,-0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781,1,-0.74,1,0,0,0,1,1,45.782,-249.27,109.403,0,0,10325,5,64.821,1,??[,
2014-Jun-28_10-37-24,10-37-24.3,0,11.164,42.675,0.057,-1,-0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.986,1,-0.877,1,0,0,0,1,1,35.29,-249.413,109.631,0,0,10330,5,64.921,1,?a?~,
2014-Jun-28_10-37-24,10-37-24.4,0,11.397,37.167,0.178,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.823,-0.822,1,0,0,0,1,1,36.339,-249.562,109.631,0,0,10335,5,65.021,1,B,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-24,10-37-24.5,0,11.57,25.052,0.452,-1,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.494,-0.603,1,0,0,0,1,1,48.929,-249.708,109.517,0,0,10340,5,65.121,1,???x,
2014-Jun-28_10-37-24,10-37-24.6,0,11.544,31.66,0.914,-1,0.671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.452,-0.616,1,0,0,0,1,1,46.831,-249.854,109.517,0,0,10345,5,65.221,1,y??Y,
2014-Jun-28_10-37-24,10-37-24.7,0,11.388,40.105,1,-1,0.639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.507,-0.507,1,0,0,0,1,1,28.995,-250.146,109.631,0,0,10355,5,65.421,1,?H;?,
2014-Jun-28_10-37-24,10-37-24.8,0,11.57,28.723,0.576,-1,0.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.418,-0.425,1,0,0,0,1,1,23.749,-250.321,109.517,0,0,10360,5,65.521,1,3i?,
2014-Jun-28_10-37-25,10-37-25.0,0,10.861,61.766,0.107,-1,-0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.899,-0.89,1,0,0,0,1,1,23.749,-250.466,109.517,0,0,10365,5,65.621,1,&%?,
2014-Jun-28_10-37-25,10-37-25.1,0,10.689,66.172,0.054,-1,-0.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74,1,-0.63,1,0,0,0,1,1,23.749,-250.616,109.517,0,0,10370,5,65.721,1,????,
2014-Jun-28_10-37-25,10-37-25.2,0,10.456,68.008,0.066,-1,-0.232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.877,1,-0.753,1,0,0,0,1,1,22.7,-250.761,109.403,0,0,10375,5,65.822,1,?,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-25,10-37-25.3,0,10.3,79.389,0.083,-1,-0.188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.932,1,-0.767,1,0,0,0,1,1,23.749,-250.909,109.631,0,0,10380,5,65.921,1,?=xC,
2014-Jun-28_10-37-25,10-37-25.4,0,10.421,69.476,0.083,-1,-0.216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.904,1,-0.74,1,0,0,0,1,1,22.7,-251.056,109.631,0,0,10385,5,66.022,1,???v,
2014-Jun-28_10-37-25,10-37-25.5,0,10.447,86.732,0.094,-1,-0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.973,1,-0.781,1,0,0,0,1,1,22.7,-251.205,109.631,0,0,10390,5,66.121,1,.l?_,
2014-Jun-28_10-37-25,10-37-25.6,0,11.129,47.448,1,-1,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,1,23.749,-251.499,109.517,0,0,10400,5,66.321,1,F?S?,
2014-Jun-28_10-37-25,10-37-25.7,0,11.181,46.346,1,-1,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.137,-0.137,1,0,0,0,1,1,22.7,-251.643,109.631,0,0,10405,5,66.421,1,?f.,
2014-Jun-28_10-37-25,10-37-25.8,0,11.086,47.448,1,-1,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.507,-0.507,1,0,0,0,1,1,25.848,-251.787,109.403,0,0,10410,5,66.521,1,??#,
2014-Jun-28_10-37-25,10-37-25.9,0,10.956,68.375,1,-1,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.534,-0.534,1,0,0,0,1,1,23.749,-251.932,109.403,0,0,10415,5,66.621,1,B;??,
2014-Jun-28_10-37-26,10-37-26.0,0,10.853,68.008,1,-1,0.723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.575,-0.575,1,0,0,0,1,1,22.7,-252.074,109.517,0,0,10420,5,66.721,1,k??,
2014-Jun-28_10-37-26,10-37-26.2,0,10.87,52.588,1,-1,0.777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.616,-0.616,1,0,0,0,1,1,22.7,-252.215,109.631,0,0,10425,5,66.821,1,?FE,
2014-Jun-28_10-37-26,10-37-26.3,0,10.853,63.969,1,-1,0.591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.479,-0.479,1,0,0,0,1,1,22.7,-252.355,109.631,0,0,10430,5,66.921,1,Y?YB,
2014-Jun-28_10-37-26,10-37-26.4,0,11.051,47.815,1,-1,0.213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.164,-0.164,1,0,0,0,1,1,21.651,-252.497,109.517,0,0,10435,5,67.022,1,{?N,
2014-Jun-28_10-37-26,10-37-26.5,0,11.086,48.549,1,-1,0.072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.055,-0.055,1,0,0,0,1,1,21.651,-252.642,109.403,0,0,10440,5,67.121,1,^U\,
2014-Jun-28_10-37-26,10-37-26.6,0,11.155,44.51,1,-1,0.008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,1,22.7,-252.787,109.403,0,0,10445,5,67.221,1,????,
2014-Jun-28_10-37-26,10-37-26.7,0,11.198,44.51,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,1,24.798,-252.932,109.746,0,0,10450,5,67.321,1,??=j,
2014-Jun-28_10-37-26,10-37-26.8,0,11.121,46.713,1,-1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,1,20.602,-253.072,109.289,0,0,10455,5,67.421,1,<M??,
2014-Jun-28_10-37-26,10-37-26.9,0,11.095,49.283,1,-1,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.123,-0.123,1,0,0,0,1,1,24.798,-253.364,109.631,0,0,10465,5,67.622,1,yp,
2014-Jun-28_10-37-27,10-37-27.0,0,11.026,51.486,1,-1,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.164,-0.164,1,0,0,0,1,1,22.7,-253.51,109.517,0,0,10470,5,67.721,1,???g,
2014-Jun-28_10-37-27,10-37-27.1,0,10.931,57.361,1,-1,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.274,-0.274,1,0,0,0,1,1,23.749,-253.651,109.631,0,0,10475,5,67.82,1,????,
2014-Jun-28_10-37-27,10-37-27.3,0,10.827,68.375,1,-1,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.507,-0.507,1,0,0,0,1,1,23.749,-253.799,109.631,0,0,10480,5,67.921,1,??A?,
2014-Jun-28_10-37-27,10-37-27.4,0,11.069,49.65,1,-1,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.534,-0.534,1,0,0,0,1,1,23.749,-253.941,109.517,0,0,10485,5,68.021,1,?-?t,
2014-Jun-28_10-37-27,10-37-27.5,0,11.181,41.206,1,-1,0.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.438,-0.438,1,0,0,0,1,1,30.044,-254.084,109.631,0,0,10490,5,68.121,1,?(c,
2014-Jun-28_10-37-27,10-37-27.6,0,11.397,33.863,1,-1,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.082,-0.082,1,0,0,0,1,1,37.389,-254.227,109.517,0,0,10495,5,68.221,1,?0U?,
2014-Jun-28_10-37-27,10-37-27.7,0,11.518,29.09,1,-1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,1,48.929,-254.375,109.517,0,0,10500,5,68.322,1,???g,
2014-Jun-28_10-37-27,10-37-27.8,0,11.466,33.129,0.415,-1,-0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.671,-0.507,1,0,0,0,1,1,56.274,-254.521,109.403,0,0,10505,5,68.421,1,??^,
2014-Jun-28_10-37-27,10-37-27.9,0,11.544,24.684,0.03,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.233,1,-0.164,1,0,0,0,2,1,61.52,-254.694,109.631,0,0,10510,5,68.522,1,?v?,
2014-Jun-28_10-37-28,10-37-28.0,0,10.257,98.114,0.001,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.205,1,-0.205,1,0,0,0,2,1,68.864,-254.839,109.403,0,0,10515,5,68.621,1,S??6,
2014-Jun-28_10-37-28,10-37-28.1,0,10.084,96.645,0.007,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.205,1,-0.192,1,0,0,0,2,1,65.716,-255.139,109.517,0,0,10525,5,68.822,1,s9??,
2014-Jun-28_10-37-28,10-37-28.2,0,10.11,94.81,0.04,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233,1,-0.164,1,0,0,0,2,1,47.88,-255.283,109.403,0,0,10530,5,68.921,1,???,
2014-Jun-28_10-37-28,10-37-28.5,0,8.892,172.278,0.279,-1,-0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.937,-0.507,1,0,0,0,2,1,23.749,-255.73,109.631,0,0,10545,5,69.221,1,"?	l}",
2014-Jun-28_10-37-28,10-37-28.6,0,8.892,172.278,0.279,-1,-0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.937,-0.507,1,0,0,0,2,1,23.749,-255.73,109.631,0,0,10545,5,69.221,1,???,
2014-Jun-28_10-37-28,10-37-28.7,0,8.573,173.012,0.279,-1,-0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.932,1,-0.37,1,0,0,0,2,1,25.848,-255.872,109.517,0,0,10550,5,69.321,1,?_;?,
2014-Jun-28_10-37-28,10-37-28.8,0,9.316,154.288,0.137,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342,1,-0.068,1,0,0,0,2,1,27.946,-256.012,109.517,0,0,10555,5,69.421,1,gY>?,
2014-Jun-28_10-37-28,10-37-28.9,0,9.48,130.423,0.121,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315,1,-0.082,1,0,0,0,2,1,25.848,-256.153,109.517,0,0,10560,5,69.521,1,j??,
